"pba-16v"
"Wavelength nm.","Abs."
538.80,0.012
539.00,0.012
539.20,0.012
539.40,0.012
539.60,0.012
539.80,0.012
540.00,0.012
540.20,0.012
540.40,0.012
540.60,0.012
540.80,0.012
541.00,0.011
541.20,0.011
541.40,0.011
541.60,0.011
541.80,0.011
542.00,0.011
542.20,0.011
542.40,0.011
542.60,0.011
542.80,0.011
543.00,0.011
543.20,0.011
543.40,0.011
543.60,0.011
543.80,0.011
544.00,0.011
544.20,0.011
544.40,0.011
544.60,0.011
544.80,0.011
545.00,0.011
545.20,0.011
545.40,0.011
545.60,0.011
545.80,0.011
546.00,0.011
546.20,0.011
546.40,0.011
546.60,0.011
546.80,0.011
547.00,0.011
547.20,0.011
547.40,0.011
547.60,0.011
547.80,0.011
548.00,0.011
548.20,0.011
548.40,0.011
548.60,0.011
548.80,0.011
549.00,0.011
549.20,0.011
549.40,0.011
549.60,0.011
549.80,0.011
550.00,0.011
550.20,0.011
550.40,0.010
550.60,0.010
550.80,0.010
551.00,0.010
551.20,0.010
551.40,0.010
551.60,0.010
551.80,0.010
552.00,0.010
552.20,0.010
552.40,0.010
552.60,0.010
552.80,0.010
553.00,0.010
553.20,0.010
553.40,0.010
553.60,0.010
553.80,0.010
554.00,0.010
554.20,0.010
554.40,0.010
554.60,0.010
554.80,0.010
555.00,0.010
555.20,0.010
555.40,0.010
555.60,0.010
555.80,0.010
556.00,0.010
556.20,0.010
556.40,0.010
556.60,0.010
556.80,0.010
557.00,0.010
557.20,0.010
557.40,0.010
557.60,0.010
557.80,0.010
558.00,0.010
558.20,0.010
558.40,0.010
558.60,0.010
558.80,0.010
559.00,0.010
559.20,0.010
559.40,0.010
559.60,0.010
559.80,0.010
560.00,0.010
560.20,0.010
560.40,0.010
560.60,0.010
560.80,0.010
561.00,0.010
561.20,0.010
561.40,0.010
561.60,0.010
561.80,0.010
562.00,0.010
562.20,0.010
562.40,0.010
562.60,0.010
562.80,0.010
563.00,0.010
563.20,0.010
563.40,0.010
563.60,0.010
563.80,0.010
564.00,0.010
564.20,0.010
564.40,0.010
564.60,0.010
564.80,0.010
565.00,0.010
565.20,0.010
565.40,0.010
565.60,0.010
565.80,0.010
566.00,0.010
566.20,0.010
566.40,0.010
566.60,0.010
566.80,0.010
567.00,0.010
567.20,0.010
567.40,0.010
567.60,0.010
567.80,0.010
568.00,0.010
568.20,0.010
568.40,0.010
568.60,0.010
568.80,0.010
569.00,0.010
569.20,0.010
569.40,0.010
569.60,0.010
569.80,0.010
570.00,0.010
570.20,0.010
570.40,0.010
570.60,0.010
570.80,0.010
571.00,0.009
571.20,0.009
571.40,0.009
571.60,0.010
571.80,0.010
572.00,0.010
572.20,0.010
572.40,0.010
572.60,0.010
572.80,0.010
573.00,0.010
573.20,0.010
573.40,0.010
573.60,0.010
573.80,0.010
574.00,0.010
574.20,0.010
574.40,0.010
574.60,0.010
574.80,0.010
575.00,0.010
575.20,0.010
575.40,0.010
575.60,0.010
575.80,0.010
576.00,0.010
576.20,0.009
576.40,0.010
576.60,0.009
576.80,0.009
577.00,0.009
577.20,0.009
577.40,0.009
577.60,0.009
577.80,0.009
578.00,0.009
578.20,0.009
578.40,0.009
578.60,0.010
578.80,0.010
579.00,0.010
579.20,0.010
579.40,0.010
579.60,0.009
579.80,0.010
580.00,0.009
580.20,0.009
580.40,0.009
580.60,0.009
580.80,0.009
581.00,0.009
581.20,0.009
581.40,0.009
581.60,0.009
581.80,0.008
582.00,0.009
582.20,0.009
582.40,0.008
582.60,0.009
582.80,0.008
583.00,0.008
583.20,0.009
583.40,0.009
583.60,0.009
583.80,0.009
584.00,0.009
584.20,0.009
584.40,0.009
584.60,0.009
584.80,0.009
585.00,0.009
585.20,0.009
585.40,0.009
585.60,0.009
585.80,0.009
586.00,0.010
586.20,0.009
586.40,0.009
586.60,0.009
586.80,0.009
587.00,0.009
587.20,0.009
587.40,0.009
587.60,0.009
587.80,0.009
588.00,0.009
588.20,0.009
588.40,0.009
588.60,0.009
588.80,0.009
589.00,0.009
589.20,0.009
589.40,0.009
589.60,0.009
589.80,0.009
590.00,0.009
590.20,0.009
590.40,0.009
590.60,0.009
590.80,0.009
591.00,0.009
591.20,0.009
591.40,0.009
591.60,0.009
591.80,0.009
592.00,0.009
592.20,0.009
592.40,0.009
592.60,0.009
592.80,0.009
593.00,0.009
593.20,0.009
593.40,0.009
593.60,0.009
593.80,0.009
594.00,0.009
594.20,0.009
594.40,0.009
594.60,0.009
594.80,0.009
595.00,0.009
595.20,0.009
595.40,0.009
595.60,0.009
595.80,0.009
596.00,0.009
596.20,0.009
596.40,0.009
596.60,0.009
596.80,0.009
597.00,0.009
597.20,0.009
597.40,0.009
597.60,0.009
597.80,0.009
598.00,0.009
598.20,0.009
598.40,0.009
598.60,0.009
598.80,0.009
599.00,0.009
599.20,0.009
599.40,0.009
599.60,0.009
599.80,0.009
600.00,0.009
600.20,0.009
600.40,0.009
600.60,0.009
600.80,0.009
601.00,0.009
601.20,0.009
601.40,0.009
601.60,0.009
601.80,0.009
602.00,0.009
602.20,0.009
602.40,0.009
602.60,0.009
602.80,0.009
603.00,0.009
603.20,0.009
603.40,0.009
603.60,0.009
603.80,0.009
604.00,0.009
604.20,0.009
604.40,0.009
604.60,0.009
604.80,0.009
605.00,0.009
605.20,0.009
605.40,0.009
605.60,0.009
605.80,0.009
606.00,0.009
606.20,0.009
606.40,0.009
606.60,0.009
606.80,0.009
607.00,0.009
607.20,0.009
607.40,0.009
607.60,0.009
607.80,0.009
608.00,0.009
608.20,0.009
608.40,0.009
608.60,0.009
608.80,0.009
609.00,0.009
609.20,0.009
609.40,0.009
609.60,0.009
609.80,0.009
610.00,0.009
610.20,0.009
610.40,0.009
610.60,0.009
610.80,0.009
611.00,0.009
611.20,0.009
611.40,0.009
611.60,0.009
611.80,0.009
612.00,0.009
612.20,0.009
612.40,0.009
612.60,0.009
612.80,0.009
613.00,0.009
613.20,0.009
613.40,0.009
613.60,0.009
613.80,0.009
614.00,0.009
614.20,0.009
614.40,0.009
614.60,0.009
614.80,0.009
615.00,0.009
615.20,0.009
615.40,0.009
615.60,0.009
615.80,0.009
616.00,0.009
616.20,0.009
616.40,0.009
616.60,0.009
616.80,0.009
617.00,0.009
617.20,0.009
617.40,0.009
617.60,0.009
617.80,0.009
618.00,0.009
618.20,0.009
618.40,0.009
618.60,0.009
618.80,0.009
619.00,0.009
619.20,0.009
619.40,0.009
619.60,0.009
619.80,0.009
620.00,0.009
620.20,0.009
620.40,0.009
620.60,0.009
620.80,0.009
621.00,0.009
621.20,0.009
621.40,0.009
621.60,0.009
621.80,0.009
622.00,0.009
622.20,0.009
622.40,0.009
622.60,0.009
622.80,0.009
623.00,0.009
623.20,0.009
623.40,0.009
623.60,0.009
623.80,0.009
624.00,0.009
624.20,0.009
624.40,0.009
624.60,0.009
624.80,0.009
625.00,0.009
625.20,0.009
625.40,0.009
625.60,0.009
625.80,0.009
626.00,0.009
626.20,0.009
626.40,0.009
626.60,0.009
626.80,0.009
627.00,0.009
627.20,0.009
627.40,0.009
627.60,0.009
627.80,0.009
628.00,0.009
628.20,0.009
628.40,0.009
628.60,0.009
628.80,0.009
629.00,0.009
629.20,0.009
629.40,0.009
629.60,0.009
629.80,0.009
630.00,0.009
630.20,0.009
630.40,0.009
630.60,0.009
630.80,0.009
631.00,0.009
631.20,0.009
631.40,0.009
631.60,0.009
631.80,0.009
632.00,0.009
632.20,0.009
632.40,0.009
632.60,0.009
632.80,0.009
633.00,0.009
633.20,0.009
633.40,0.009
633.60,0.009
633.80,0.009
634.00,0.009
634.20,0.009
634.40,0.009
634.60,0.009
634.80,0.009
635.00,0.009
635.20,0.009
635.40,0.009
635.60,0.009
635.80,0.009
636.00,0.009
636.20,0.009
636.40,0.009
636.60,0.009
636.80,0.009
637.00,0.009
637.20,0.009
637.40,0.009
637.60,0.009
637.80,0.009
638.00,0.009
638.20,0.009
638.40,0.009
638.60,0.009
638.80,0.009
639.00,0.009
639.20,0.009
639.40,0.009
639.60,0.009
639.80,0.009
640.00,0.009
640.20,0.009
640.40,0.009
640.60,0.009
640.80,0.009
641.00,0.009
641.20,0.009
641.40,0.009
641.60,0.009
641.80,0.009
642.00,0.009
642.20,0.009
642.40,0.009
642.60,0.009
642.80,0.009
643.00,0.009
643.20,0.009
643.40,0.009
643.60,0.009
643.80,0.009
644.00,0.009
644.20,0.009
644.40,0.009
644.60,0.009
644.80,0.009
645.00,0.009
645.20,0.009
645.40,0.009
645.60,0.009
645.80,0.009
646.00,0.009
646.20,0.009
646.40,0.009
646.60,0.009
646.80,0.009
647.00,0.009
647.20,0.009
647.40,0.009
647.60,0.009
647.80,0.009
648.00,0.009
648.20,0.009
648.40,0.009
648.60,0.009
648.80,0.009
649.00,0.009
649.20,0.009
649.40,0.009
649.60,0.009
649.80,0.009
650.00,0.009
