0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	5	3	2	4	3	11	4	9	8	13	11	15	12	22	12	18	25	13	23	23	26	26	27	10	13	23	16	24	23	32	26	22	31	39	42	35	44	41	37	34	34	31	48	54	39	36	41	43	35	43	34	43	46	25	28	34	29	20	29	24	29	25	28	33	26	13	17	14	15	11	8	15	6	2	3	5	7	4	0	3	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	4	2	3	1	0	2	1	3	5	5	7	12	7	10	12	13	11	16	9	16	13	23	25	23	22	27	23	31	19	24	20	22	25	21	28	34	30	47	40	47	28	32	31	44	33	42	51	35	38	45	27	51	40	29	33	45	46	44	41	30	23	25	31	22	26	25	31	29	24	17	9	13	7	15	10	15	11	4	6	2	3	0	3	2	0	1	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	1	1	4	5	0	5	6	6	9	12	11	9	14	21	10	13	16	18	30	22	37	33	24	22	24	19	24	21	17	27	30	26	36	32	35	26	31	38	37	49	31	32	36	35	40	35	34	46	40	33	44	46	37	41	38	26	25	22	24	28	22	31	29	27	43	19	16	12	13	16	20	7	9	4	6	1	5	4	4	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	2	1	0	4	0	3	2	4	5	5	7	10	11	6	8	11	10	18	10	21	11	19	22	17	23	33	20	21	19	18	21	22	34	23	28	42	38	29	31	40	24	37	26	37	38	44	35	30	47	33	37	32	25	35	50	35	27	28	31	14	15	16	30	30	23	21	30	19	15	8	11	11	11	4	4	14	7	2	3	1	3	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	3	2	3	4	5	2	2	6	6	8	8	13	13	12	14	8	12	15	13	14	27	24	18	26	20	24	29	28	16	26	28	25	37	34	38	48	38	47	39	48	39	60	39	42	45	37	43	40	37	48	48	34	43	38	52	49	50	25	34	28	29	27	17	34	44	39	22	38	20	6	14	16	10	11	8	11	9	10	2	5	1	3	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	2	1	0	2	0	1	5	2	2	2	3	0	4	2	8	4	3	11	13	11	11	8	17	14	19	14	17	10	23	22	16	27	23	18	20	21	28	21	33	36	34	34	25	32	29	40	37	36	25	34	33	30	30	36	40	40	36	41	33	37	39	46	26	24	22	22	18	18	20	23	31	22	28	15	12	7	13	8	6	7	11	11	2	2	2	0	1	2	2	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	2	2	3	4	3	0	3	4	8	5	7	8	9	8	11	3	14	11	16	20	22	18	14	19	15	16	22	17	29	25	34	30	24	29	45	38	38	33	46	39	36	35	31	44	30	51	30	45	37	50	44	51	39	36	37	39	31	37	34	37	23	21	19	17	26	26	45	19	21	20	13	5	15	10	10	7	13	6	3	6	2	1	4	2	2	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	1	0	2	2	5	1	5	0	3	2	3	4	3	5	13	5	10	6	11	9	11	22	14	14	15	17	15	22	21	11	21	24	29	35	27	29	32	36	24	34	31	44	39	52	34	43	38	43	41	48	30	36	48	28	37	44	27	33	44	38	32	43	28	27	27	17	15	20	35	37	29	20	27	9	9	10	14	9	7	6	16	17	3	3	1	5	2	0	0	1	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	1	1	1	2	2	0	6	1	0	6	6	3	5	9	6	5	8	8	10	12	12	11	17	16	15	19	22	18	18	18	24	33	30	31	37	27	27	28	31	28	48	38	40	48	43	34	35	49	28	46	36	47	39	35	38	33	28	40	34	42	48	32	16	15	22	33	22	28	32	32	27	24	24	10	18	12	8	5	13	11	9	9	4	5	2	2	4	2	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	3	0	0	2	1	0	2	5	3	7	4	9	4	7	1	7	5	5	10	6	16	11	16	24	22	28	26	31	27	18	21	33	22	24	28	27	27	36	24	27	35	44	45	37	46	36	39	42	33	43	42	31	33	37	36	35	31	42	36	38	37	29	21	17	28	33	33	27	36	18	28	30	20	13	10	10	10	2	10	5	8	13	2	2	2	3	3	4	0	2	1	3	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
